STT,product_name,product_url,product_price,product_revenue 
1,Kính camera Xiaomi Note 9 9S 9 pro max,https://shopee.vn/K%C3%ADnh-camera-Xiaomi-Note-9-9S-9-pro-max-i.5609270.15138069253?sp_atk=700c7c88-dcc9-4916-baf5-c9ee84969b28&xptdk=700c7c88-dcc9-4916-baf5-c9ee84969b28,15000,1470000
2,Điện thoại độc lạ Tặng ốp lưng đáng yêu K600 chú mèo thay đổi giọng nói,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-%C4%91%E1%BB%99c-l%E1%BA%A1-T%E1%BA%B7ng-%E1%BB%91p-l%C6%B0ng-%C4%91%C3%A1ng-y%C3%AAu-K600-ch%C3%BA-m%C3%A8o-thay-%C4%91%E1%BB%95i-gi%E1%BB%8Dng-n%C3%B3i-i.70094786.3238335534?sp_atk=a89a4028-40c9-4b86-ac25-16f4dbc31686&xptdk=a89a4028-40c9-4b86-ac25-16f4dbc31686,425000,99025000
3,"màn hình Oppo a5 2020 / a9 2020/ a31 2020/ realmec3i, 5i, 6i tặng kèm kính Cường lực+tặng mèo thần tài+tặng keo dán...",https://shopee.vn/m%C3%A0n-h%C3%ACnh-Oppo-a5-2020-a9-2020-a31-2020-realmec3i-5i-6i-t%E1%BA%B7ng-k%C3%A8m-k%C3%ADnh-C%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-t%E1%BA%B7ng-m%C3%A8o-th%E1%BA%A7n-t%C3%A0i-t%E1%BA%B7ng-keo-d%C3%A1n...-i.119372979.21605968496?sp_atk=8ff692f2-1677-4e79-900e-c5b819817f1b&xptdk=8ff692f2-1677-4e79-900e-c5b819817f1b,219000,44238000
4,Điện thoại cổ Nokia N95 Nắp trượt (Chính Hãng - Main Zin - Tặng Pin Sạc),https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-c%E1%BB%95-Nokia-N95-N%E1%BA%AFp-tr%C6%B0%E1%BB%A3t-(Ch%C3%ADnh-H%C3%A3ng-Main-Zin-T%E1%BA%B7ng-Pin-S%E1%BA%A1c)-i.763261364.19525707759?sp_atk=49abf3c4-812e-4e02-9ffc-ee173c5bb9aa&xptdk=49abf3c4-812e-4e02-9ffc-ee173c5bb9aa,518420,192333820
5,Điện thoại Nokia 1280 CHỈ BÁN CHÍNH HÃNG,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-1280-CH%E1%BB%88-B%C3%81N-CH%C3%8DNH-H%C3%83NG-i.888251137.22912286744?sp_atk=3f6a5a72-b657-4e73-ab6b-309ed3f74e3d&xptdk=3f6a5a72-b657-4e73-ab6b-309ed3f74e3d,149000,18327000
6,Sạc dự phòng remax RPP269 10000mah 20000mah hàng chính hãng,https://shopee.vn/S%E1%BA%A1c-d%E1%BB%B1-ph%C3%B2ng-remax-RPP269-10000mah-20000mah-h%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.435839417.6688166271?sp_atk=670d6586-b20b-4125-9117-57f2508ff997&xptdk=670d6586-b20b-4125-9117-57f2508ff997,189000,189000000
7,Điện Thoại Nokia E71 Hàng Chính Hãng imei Chuẩn Có 3G WiFi PIN ZIN Dùng 4-5 Ngày,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-E71-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-imei-Chu%E1%BA%A9n-C%C3%B3-3G-WiFi-PIN-ZIN-D%C3%B9ng-4-5-Ng%C3%A0y-i.70094786.1361255132?sp_atk=9e767a66-f719-4374-9541-929c483bd972&xptdk=9e767a66-f719-4374-9541-929c483bd972,335000,68005000
8,"[Mã 1010ELHA1000K1 giảm 8% đơn 3TR] Điện thoại LG V60 Thinq 5G, ram 8GB chip snap 865 cấu hình khủng chiến game mượt",https://shopee.vn/-M%C3%A3-1010ELHA1000K1-gi%E1%BA%A3m-8-%C4%91%C6%A1n-3TR-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-LG-V60-Thinq-5G-ram-8GB-chip-snap-865-c%E1%BA%A5u-h%C3%ACnh-kh%E1%BB%A7ng-chi%E1%BA%BFn-game-m%C6%B0%E1%BB%A3t-i.204574220.20258884433?sp_atk=41f8992b-6b9d-419c-b1f9-2360df1ee0cb&xptdk=41f8992b-6b9d-419c-b1f9-2360df1ee0cb,3698000,2507244000
9,"Điện thoại Samsung Galaxy S20 FE Snapdragon 865, màn 120Hz, pin trâu chiến game cực mượt",https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-S20-FE-Snapdragon-865-m%C3%A0n-120Hz-pin-tr%C3%A2u-chi%E1%BA%BFn-game-c%E1%BB%B1c-m%C6%B0%E1%BB%A3t-i.204574220.22628506600?sp_atk=58e0d53d-a2e2-458e-a79a-1e8bf04b92c1&xptdk=58e0d53d-a2e2-458e-a79a-1e8bf04b92c1,4398000,743262000
10,"Điện thoại người già G600 sóng 4G, pin khỏe phím to loa khủng 2 đèn pin",https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-ng%C6%B0%E1%BB%9Di-gi%C3%A0-G600-s%C3%B3ng-4G-pin-kh%E1%BB%8Fe-ph%C3%ADm-to-loa-kh%E1%BB%A7ng-2-%C4%91%C3%A8n-pin-i.294658543.18651669088?sp_atk=4ce23d29-cfe3-4246-bb47-405c3260dc05&xptdk=4ce23d29-cfe3-4246-bb47-405c3260dc05,344000,82216000
11,điện thoại giá rẻ Nokia 105 2sim máy zin màn zin,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-gi%C3%A1-r%E1%BA%BB-Nokia-105-2sim-m%C3%A1y-zin-m%C3%A0n-zin-i.907269925.23608467910?sp_atk=4751df65-bbdf-43cc-aed7-f47b03ee2ebf&xptdk=4751df65-bbdf-43cc-aed7-f47b03ee2ebf,84000,92400000
12,"Mainboard điện thoại Samsung j2 prime/Samsung j2 prime g532 hàng chính hãng, zin bóc máy, full chức năng",https://shopee.vn/Mainboard-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Samsung-j2-prime-Samsung-j2-prime-g532-h%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-zin-b%C3%B3c-m%C3%A1y-full-ch%E1%BB%A9c-n%C4%83ng-i.435117657.20703004552?sp_atk=48f539b2-0ca9-4761-97ab-0dce4f0f773f&xptdk=48f539b2-0ca9-4761-97ab-0dce4f0f773f,123456,16296192
13,"điện thoại Samsung Galaxy J7 Pro 2sim ram 3G/32G mới, màn hình 5.5inch, Chiến PUBG/Liên Quân Chất - GGS 02",https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-J7-Pro-2sim-ram-3G-32G-m%E1%BB%9Bi-m%C3%A0n-h%C3%ACnh-5.5inch-Chi%E1%BA%BFn-PUBG-Li%C3%AAn-Qu%C3%A2n-Ch%E1%BA%A5t-GGS-02-i.48782032.7143109387?sp_atk=25e95b3e-49b9-4be9-bdbf-d90a5de2282a&xptdk=25e95b3e-49b9-4be9-bdbf-d90a5de2282a,1150000,2760000000
14,"Điện Thoại Nghe Gọi Nokia 15O (2020) New FullBox , Loa To Sóng Khỏe",https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nghe-G%E1%BB%8Di-Nokia-15O-(2020)-New-FullBox-Loa-To-S%C3%B3ng-Kh%E1%BB%8Fe-i.1657913.19825467142?sp_atk=8df615c3-bbfa-418f-bd68-006773e04015&xptdk=8df615c3-bbfa-418f-bd68-006773e04015,285000,627000000
15,màn hình Oppo a52020/a92020/a31/a11x…Realme c3i/c5i/6i..màn hình xịn dùng chung,https://shopee.vn/m%C3%A0n-h%C3%ACnh-Oppo-a52020-a92020-a31-a11x%E2%80%A6Realme-c3i-c5i-6i..m%C3%A0n-h%C3%ACnh-x%E1%BB%8Bn-d%C3%B9ng-chung-i.348231468.17382591827?sp_atk=e3910e90-e80b-49e2-973a-d8f9bed2cfcd&xptdk=e3910e90-e80b-49e2-973a-d8f9bed2cfcd,220000,74580000
16,Điện thoại LG V60 Thinq màn hình khủng 6.8 inch ram 8/128 chip snap 865 chiến mọi loại game khủng,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-LG-V60-Thinq-m%C3%A0n-h%C3%ACnh-kh%E1%BB%A7ng-6.8-inch-ram-8-128-chip-snap-865-chi%E1%BA%BFn-m%E1%BB%8Di-lo%E1%BA%A1i-game-kh%E1%BB%A7ng-i.204574220.21171085262?sp_atk=2fe4d801-d4a3-497a-ae8b-1bb8ee3f4944&xptdk=2fe4d801-d4a3-497a-ae8b-1bb8ee3f4944,3698000,447458000
17,Điện Thoại Nokia 105 Bản 2017 Kèm Pin Sạc- Tùy Chọn Bản 1 Sim hoặc 2 Sim,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-105-B%E1%BA%A3n-2017-K%C3%A8m-Pin-S%E1%BA%A1c-T%C3%B9y-Ch%E1%BB%8Dn-B%E1%BA%A3n-1-Sim-ho%E1%BA%B7c-2-Sim-i.207597840.11202828872?sp_atk=10a25c90-66ac-461a-ac3b-00ba46489287&xptdk=10a25c90-66ac-461a-ac3b-00ba46489287,150000,32100000
18,Điện thoại Sony Xperia 5 (Sony X5) màn OLED 6.1 inch - Snap 855 ram 6G 64G,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Sony-Xperia-5-(Sony-X5)-m%C3%A0n-OLED-6.1-inch-Snap-855-ram-6G-64G-i.49282974.20323453202?sp_atk=65938bed-327a-4465-bf42-fa71fdbf536a&xptdk=65938bed-327a-4465-bf42-fa71fdbf536a,2218000,467998000
19,NOKIA e71 Wifi 3G Chơi Game Mượt Như NOKIA E72 Zin Chính Hãng Nắp Lưng Thép Chống Rỉ Bảo Hành 12 Tháng,https://shopee.vn/NOKIA-e71-Wifi-3G-Ch%C6%A1i-Game-M%C6%B0%E1%BB%A3t-Nh%C6%B0-NOKIA-E72-Zin-Ch%C3%ADnh-H%C3%A3ng-N%E1%BA%AFp-L%C6%B0ng-Th%C3%A9p-Ch%E1%BB%91ng-R%E1%BB%89-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.116554044.6291716363?sp_atk=18bd0c2d-e532-4bee-a1ed-913ba459a48b&xptdk=18bd0c2d-e532-4bee-a1ed-913ba459a48b,100000,130000000
20,[Mã ELRE20 giảm 20% tối đa 2TR] Điện Thoại Samsung Galaxy Z Flip4 256GB,https://shopee.vn/-M%C3%A3-ELRE20-gi%E1%BA%A3m-20-t%E1%BB%91i-%C4%91a-2TR-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Samsung-Galaxy-Z-Flip4-256GB-i.65589552.18030389226?sp_atk=f022c61a-3495-4b5c-8a87-2461e22830b5&xptdk=f022c61a-3495-4b5c-8a87-2461e22830b5,15690000,3875430000
21,Điện thoại bàn không dây Panasonic KX - TGB110 CX - Hàng Chính Hãng,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-b%C3%A0n-kh%C3%B4ng-d%C3%A2y-Panasonic-KX-TGB110-CX-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.1620577.6445138895?sp_atk=6d49bda4-9092-4454-a478-5e872035a774&xptdk=6d49bda4-9092-4454-a478-5e872035a774,729000,169128000
22,"Xác điện thoại Samsung A20 hư màn hình, mã A205, bao main rin full chức năng. BH 1 năm",https://shopee.vn/X%C3%A1c-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Samsung-A20-h%C6%B0-m%C3%A0n-h%C3%ACnh-m%C3%A3-A205-bao-main-rin-full-ch%E1%BB%A9c-n%C4%83ng.-BH-1-n%C4%83m-i.857071775.16487594418?sp_atk=1632df37-6385-4bb1-bef1-52ab1e9e3cfd&xptdk=1632df37-6385-4bb1-bef1-52ab1e9e3cfd,265000,41605000
23,Điện thoại Nokia 2730 mạng 3G (pin+sạc+thẻ nhớ). Chính hãng,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-2730-m%E1%BA%A1ng-3G-(pin-s%E1%BA%A1c-th%E1%BA%BB-nh%E1%BB%9B).-Ch%C3%ADnh-h%C3%A3ng-i.20977279.7139468224?sp_atk=a851fa10-de4c-4012-909e-bcd36ee1d09f&xptdk=a851fa10-de4c-4012-909e-bcd36ee1d09f,164680,40840640
24,"Điện thoại Nokia 1202,1280 kèm dây sạc",https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-1202-1280-k%C3%A8m-d%C3%A2y-s%E1%BA%A1c-i.134675802.7975517958?sp_atk=0ab7b7b3-f0f0-41c3-812a-d8c3e50122c3&xptdk=0ab7b7b3-f0f0-41c3-812a-d8c3e50122c3,70000,25970000
25,"Điện thoại Nokia 105 kèm pin, sạc đầy đủ giá rẻ",https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-105-k%C3%A8m-pin-s%E1%BA%A1c-%C4%91%E1%BA%A7y-%C4%91%E1%BB%A7-gi%C3%A1-r%E1%BA%BB-i.134675802.6475522453?sp_atk=e134eea0-71c7-4ddf-8949-65b488eb1792&xptdk=e134eea0-71c7-4ddf-8949-65b488eb1792,72000,53496000
26,Điện Thoại Mobell M539 Chính Hãng 2 SIM 4G Hỗ Trợ Mở Rộng Bộ Nhớ 64Gb Bảo 12 Tháng,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Mobell-M539-Ch%C3%ADnh-H%C3%A3ng-2-SIM-4G-H%E1%BB%97-Tr%E1%BB%A3-M%E1%BB%9F-R%E1%BB%99ng-B%E1%BB%99-Nh%E1%BB%9B-64Gb-B%E1%BA%A3o-12-Th%C3%A1ng-i.646252944.18242122623?sp_atk=87bdfff9-dc45-470d-a35c-7bbd7099bc61&xptdk=87bdfff9-dc45-470d-a35c-7bbd7099bc61,717500,250407500
27,"[2 SIM] Điện thoại Nokia 101 có nghe nhạc, thẻ nhớ, FM",https://shopee.vn/-2-SIM-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-101-c%C3%B3-nghe-nh%E1%BA%A1c-th%E1%BA%BB-nh%E1%BB%9B-FM-i.92531229.4877015015?sp_atk=f506498a-e2d6-4c1d-bb89-da892ffea7ef&xptdk=f506498a-e2d6-4c1d-bb89-da892ffea7ef,99000,19899000
28,Điện thoại LeTV Le 2 bộ nhớ 32G - X520 X620 Màn 5.5 inch,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-LeTV-Le-2-b%E1%BB%99-nh%E1%BB%9B-32G-X520-X620-M%C3%A0n-5.5-inch-i.49282974.2725802415?sp_atk=0864a95f-47ba-417f-b563-118a7f90fee4&xptdk=0864a95f-47ba-417f-b563-118a7f90fee4,668000,498996000
29,Nokia E72 Mới_Điện Thoại Cổ Nokia E72_Điện Thoại Phổ Thông Zin Chính Hãng Bảo Hành 12 Tháng|Tuân Hưng Yên,https://shopee.vn/Nokia-E72-M%E1%BB%9Bi_%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-C%E1%BB%95-Nokia-E72_%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Ph%E1%BB%95-Th%C3%B4ng-Zin-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-Tu%C3%A2n-H%C6%B0ng-Y%C3%AAn-i.434360904.6487788444?sp_atk=fc40ee4b-dd03-4a81-825e-55a65429c216&xptdk=fc40ee4b-dd03-4a81-825e-55a65429c216,399000,2354100000
30,"màn hình vivo y91 , y91c , y93, y1s zin dùng chung + tặng keo dán + tua vít + cường lực + mèo thần tài",https://shopee.vn/m%C3%A0n-h%C3%ACnh-vivo-y91-y91c-y93-y1s-zin-d%C3%B9ng-chung-t%E1%BA%B7ng-keo-d%C3%A1n-tua-v%C3%ADt-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-m%C3%A8o-th%E1%BA%A7n-t%C3%A0i-i.119372979.18326305968?sp_atk=222c3c7b-33ee-4a25-85e5-1f5957586c40&xptdk=222c3c7b-33ee-4a25-85e5-1f5957586c40,219000,18615000
31,Điện thoại Xiaomi Redmi K60 Pro Snapdragon 8 Gen 2 Nguyên Seal bảo hành 12 tháng,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-K60-Pro-Snapdragon-8-Gen-2-Nguy%C3%AAn-Seal-b%E1%BA%A3o-h%C3%A0nh-12-th%C3%A1ng-i.255459904.22315218566?sp_atk=bda26baf-6a48-414a-ac66-2f2c8afb97b6&xptdk=bda26baf-6a48-414a-ac66-2f2c8afb97b6,11568000,3146496000
32,vỏ Oppo f1s,https://shopee.vn/v%E1%BB%8F-Oppo-f1s-i.348231468.19729470039?sp_atk=56718e4f-1330-4154-835a-6569add92abc&xptdk=56718e4f-1330-4154-835a-6569add92abc,24000,2400000
33,"Điện Thoại Người Già Good A5 Mới FullBox Loa To, Pin Trâu Đọc Số",https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Ng%C6%B0%E1%BB%9Di-Gi%C3%A0-Good-A5-M%E1%BB%9Bi-FullBox-Loa-To-Pin-Tr%C3%A2u-%C4%90%E1%BB%8Dc-S%E1%BB%91-i.1657913.23913541910?sp_atk=81d95071-32ca-4179-9927-27b54c08350b&xptdk=81d95071-32ca-4179-9927-27b54c08350b,275000,51425000
34,ĐIỆN THOẠI NOKIA 105 2 SIM / MÁY ZIN MÀN ZIN,https://shopee.vn/%C4%90I%E1%BB%86N-THO%E1%BA%A0I-NOKIA-105-2-SIM-M%C3%81Y-ZIN-M%C3%80N-ZIN-i.907269925.23607617218?sp_atk=76bdb9d6-6c1e-4208-b33e-98afa4eb1128&xptdk=76bdb9d6-6c1e-4208-b33e-98afa4eb1128,89000,8722000
35,Main 6/6plus/6s/6s plus - bypass Nghe gọi full,https://shopee.vn/Main-6-6plus-6s-6s-plus-bypass-Nghe-g%E1%BB%8Di-full-i.78504040.3380956339?sp_atk=0c294410-92df-4c2c-8c59-016b83660309&xptdk=0c294410-92df-4c2c-8c59-016b83660309,300000,34500000
36,"điện thoại Xiaomi Redmi 10a 2sim ram 4G/64G mới Fullbox Chính Hãng, Chiến Game nặng mượt - TTN 03",https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-10a-2sim-ram-4G-64G-m%E1%BB%9Bi-Fullbox-Ch%C3%ADnh-H%C3%A3ng-Chi%E1%BA%BFn-Game-n%E1%BA%B7ng-m%C6%B0%E1%BB%A3t-TTN-03-i.309929726.21636662347?sp_atk=619033d3-bdc6-4d15-989f-b2de3f4ad736&xptdk=619033d3-bdc6-4d15-989f-b2de3f4ad736,1199000,999966000
37,"điện thoại Vsmart Bee 32G ram,Camera sau: 8 MP, Tiktok Youtube FB Zalo muot",https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Vsmart-Bee-32G-ram-Camera-sau-8-MP-Tiktok-Youtube-FB-Zalo-muot-i.72145477.20637530225?sp_atk=e20f88b7-06a0-45a1-a5b5-e97388d534f8&xptdk=e20f88b7-06a0-45a1-a5b5-e97388d534f8,750000,196500000
38,Điện Thoại Ô Tô Đèn Led Đẹp Độc Lạ Có 5 Màu Bảo Hành 12 Tháng Điện Thoại 2 Sim Giá Rẻ,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-%C3%94-T%C3%B4-%C4%90%C3%A8n-Led-%C4%90%E1%BA%B9p-%C4%90%E1%BB%99c-L%E1%BA%A1-C%C3%B3-5-M%C3%A0u-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-2-Sim-Gi%C3%A1-R%E1%BA%BB-i.116554044.9482164748?sp_atk=4fcc6b59-bc69-44ee-ad2c-bf0762f8eb48&xptdk=4fcc6b59-bc69-44ee-ad2c-bf0762f8eb48,490000,329280000
39,Bộ 4 Miếng Dán Điện Thoại Tài Lộc May Mắn Phù Hợp Cho Các Dòng Điện Thoại Đẹp Lung Linh,https://shopee.vn/B%E1%BB%99-4-Mi%E1%BA%BFng-D%C3%A1n-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-T%C3%A0i-L%E1%BB%99c-May-M%E1%BA%AFn-Ph%C3%B9-H%E1%BB%A3p-Cho-C%C3%A1c-D%C3%B2ng-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-%C4%90%E1%BA%B9p-Lung-Linh-i.459327156.8569149473?sp_atk=97be376a-7c3f-4959-8bc5-d0d266005a11&xptdk=97be376a-7c3f-4959-8bc5-d0d266005a11,4800,1296000
40,"màn hình vivo y20 , y12s , y15s, y01, y02, y02s dùng chung + tặng cường lực + tua vít + keo dán + mèo thần tài",https://shopee.vn/m%C3%A0n-h%C3%ACnh-vivo-y20-y12s-y15s-y01-y02-y02s-d%C3%B9ng-chung-t%E1%BA%B7ng-c%C6%B0%E1%BB%9Dng-l%E1%BB%B1c-tua-v%C3%ADt-keo-d%C3%A1n-m%C3%A8o-th%E1%BA%A7n-t%C3%A0i-i.119372979.19526317795?sp_atk=41296612-8db2-4dbe-8f86-21fd162b18c5&xptdk=41296612-8db2-4dbe-8f86-21fd162b18c5,219000,18177000
41,Điện thoại 6s 16G/32G64G/128G zin all,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-6s-16G-32G64G-128G-zin-all-i.44772106.18250761486?sp_atk=ea6f658d-24f9-4b47-b78f-bed92d6b07bd&xptdk=ea6f658d-24f9-4b47-b78f-bed92d6b07bd,1890000,90720000
42,màn hình oppo f9 xịn,https://shopee.vn/m%C3%A0n-h%C3%ACnh-oppo-f9-x%E1%BB%8Bn-i.348231468.18404160163?sp_atk=28b05388-6ef1-4d5f-ae2e-5151774aae9c&xptdk=28b05388-6ef1-4d5f-ae2e-5151774aae9c,275000,55550000
43,Điện thoại Sony XZ2 Compact ram 4G 64G - Snap 845 Màn 5.0 FullHD,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Sony-XZ2-Compact-ram-4G-64G-Snap-845-M%C3%A0n-5.0-FullHD-i.49282974.12825135976?sp_atk=7272ad00-69f2-4cc4-965e-bed5dc72515c&xptdk=7272ad00-69f2-4cc4-965e-bed5dc72515c,1358000,438634000
44,Điện thoại Nokia 105 chính hãng,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-105-ch%C3%ADnh-h%C3%A3ng-i.16653328.4258985249?sp_atk=e7a1ce48-161f-4373-a162-6eb1811e3522&xptdk=e7a1ce48-161f-4373-a162-6eb1811e3522,71100,41095800
45,Điện thoại cổ Nokia 6500 Classic (Chính Hãng - Main Zin - Tặng Pin Sạc),https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-c%E1%BB%95-Nokia-6500-Classic-(Ch%C3%ADnh-H%C3%A3ng-Main-Zin-T%E1%BA%B7ng-Pin-S%E1%BA%A1c)-i.763261364.21525326447?sp_atk=52a4f4a3-b555-42ec-9fba-d050515ea61d&xptdk=52a4f4a3-b555-42ec-9fba-d050515ea61d,361620,140670180
46,Điện thoại Huawei Honor 8X màn 6.5 inch - Kirin 710,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Huawei-Honor-8X-m%C3%A0n-6.5-inch-Kirin-710-i.49282974.18827650685?sp_atk=09aa572e-7671-459d-b142-ef18fc518922&xptdk=09aa572e-7671-459d-b142-ef18fc518922,1486000,56468000
47,Điện thoại Nokia N95 Nắp Trượt - Hàng Chính Hãng - Kèm Pin Sạc,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-N95-N%E1%BA%AFp-Tr%C6%B0%E1%BB%A3t-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-K%C3%A8m-Pin-S%E1%BA%A1c-i.793643913.12696646644?sp_atk=730e5423-60a1-41b4-8af8-df2672f0c931&xptdk=730e5423-60a1-41b4-8af8-df2672f0c931,518420,55470940
48,"điện thoại Oppo A9 Chính Hãng 2sim ram 8G/256G, cấu hình CPU siêu Cao Cấp, đánh mọi Game nặng chất - TNN 01",https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Oppo-A9-Ch%C3%ADnh-H%C3%A3ng-2sim-ram-8G-256G-c%E1%BA%A5u-h%C3%ACnh-CPU-si%C3%AAu-Cao-C%E1%BA%A5p-%C4%91%C3%A1nh-m%E1%BB%8Di-Game-n%E1%BA%B7ng-ch%E1%BA%A5t-TNN-01-i.309929726.20667447039?sp_atk=0e9324d5-378b-4441-9109-772548c87c01&xptdk=0e9324d5-378b-4441-9109-772548c87c01,949000,632034000
49,"điện thoại Oppo A5 2020 giá rẻ 2sim ram 8/256G, Màn hình giọt nước 6.5inch, 4 camera sau, Chiến Game mượt mà - TNN 05",https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Oppo-A5-2020-gi%C3%A1-r%E1%BA%BB-2sim-ram-8-256G-M%C3%A0n-h%C3%ACnh-gi%E1%BB%8Dt-n%C6%B0%E1%BB%9Bc-6.5inch-4-camera-sau-Chi%E1%BA%BFn-Game-m%C6%B0%E1%BB%A3t-m%C3%A0-TNN-05-i.309929726.10688067067?sp_atk=939515d0-f6f8-4b24-b3bc-0412808aac7d&xptdk=939515d0-f6f8-4b24-b3bc-0412808aac7d,899000,178002000
50,"Điện Thoại Nghe Gọi Bàn Phím Nokia 215, 2 Sim Sóng Được Chọn Phụ Kiện",https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nghe-G%E1%BB%8Di-B%C3%A0n-Ph%C3%ADm-Nokia-215-2-Sim-S%C3%B3ng-%C4%90%C6%B0%E1%BB%A3c-Ch%E1%BB%8Dn-Ph%E1%BB%A5-Ki%E1%BB%87n-i.1657913.9330581709?sp_atk=3eb88442-edd8-46eb-bcea-eb8626bbf8fa&xptdk=3eb88442-edd8-46eb-bcea-eb8626bbf8fa,199000,176314000
51,Điện Thoại OPPO RENO8 Pro (12GB/256GB) - Hàng Chính Hãng - Quà tặng độc quyền,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-OPPO-RENO8-Pro-(12GB-256GB)-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-Qu%C3%A0-t%E1%BA%B7ng-%C4%91%E1%BB%99c-quy%E1%BB%81n-i.25452983.18051750689?sp_atk=0464d569-37a7-49a2-9017-005cb272d5aa&xptdk=0464d569-37a7-49a2-9017-005cb272d5aa,14990000,344770000
52,"Điện thoại Oppo F1s 2sim Ram 4G/64G mới, Camera siêu nét, Cân Game Nặng mượt - GGS 06",https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Oppo-F1s-2sim-Ram-4G-64G-m%E1%BB%9Bi-Camera-si%C3%AAu-n%C3%A9t-C%C3%A2n-Game-N%E1%BA%B7ng-m%C6%B0%E1%BB%A3t-GGS-06-i.108110554.6212516420?sp_atk=7436463e-e92a-44ef-bf6e-a2280339ae16&xptdk=7436463e-e92a-44ef-bf6e-a2280339ae16,389000,383943000
53,Điện thoại K8 đá 2 sim 2 sóng bảo hành 12 tháng,https://shopee.vn/%C4%90i%C3%AA%CC%A3n-thoa%CC%A3i-K8-%C4%91a%CC%81-2-sim-2-so%CC%81ng-ba%CC%89o-ha%CC%80nh-12-tha%CC%81ng-i.405166547.10755866494?sp_atk=a51846c5-822c-4a0c-8a18-8387e59a82da&xptdk=a51846c5-822c-4a0c-8a18-8387e59a82da,545000,80660000
